	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Fri May  1 11:53:56 2015

	Excel chart generation enabled
	Auto Mode
	Command line used: /opt/iozone/bin/iozone -Ra -b 64119.xls -f 64119.tmp
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
"128"   4444086  12842051  7476717  8548124  9129573  8548124 
"256"   4422226  6213578  11569783  8815202  9434868  9114515  9114515 
"512"   4228947  6319739  7211022  9145790  9814569  10044089  8955098  9304292 
"1024"   4526709  6208343  7420395  8246774  10230845  10230845  8970167  9220512  9485232 
"2048"   4472047  6503556  10351742  7874853  8830061  10339282  9621281  9268323  9268323  9400176 
"4096"   4315676  6339889  7099689  8209013  8925508  9202815  9503161  9461292  9353122  11186225  7460407 
"8192"   4461836  9568810  7179509  8224350  9014031  9256879  11251448  11203754  9393538  11378128  10751510  7346838 
"16384"   4273119  5919089  6671272  7390140  10089772  9839832  8015984  9672252  9108183  10757915  9017350  7588444  4612415 
"32768"   0  0  0  0  8179524  7955574  7396824  7454192  7740943  8782711  10604198  8668599  3760834 
"65536"   0  0  0  0  6117941  7446479  7147519  7244723  7275981  7400170  9030508  7657020  3906746 
"131072"   0  0  0  0  7565120  5893305  6076542  7253499  6944184  6893074  7274134  8950061  4018130 
"262144"   0  0  0  0  6370442  6193426  6090134  6318059  7307579  6460236  6873029  6231264  4051112 
"524288"   0  0  0  0  6175942  7878702  7090540  6114566  6197245  6238261  7329007  6947154  4022492 

"Fwrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2116903  2561267  2892445  3057153  3203069 
"128"   2326073  3657016  3124872  3560017  2843510  3560017 
"256"   2170027  2754556  3717869  3285566  3654598  3078337  3465855 
"512"   2275345  2600470  2891043  3104171  3393590  3710197  2979282  3346002 
"1024"   2265510  2646630  2827858  3031444  3074849  3160839  3643490  3029305  3335105 
"2048"   2146514  2628655  3649381  2901215  2980747  2981782  3127245  3454204  2809182  3319389 
"4096"   2126799  2571141  2684016  2911444  3018351  3047802  3024728  3197560  3182161  3084464  3250804 
"8192"   2230890  3671773  2861211  3014063  2930766  2960564  3629496  3581823  2904014  3449147  2963884  3028408 
"16384"   2098893  2433425  2551231  2549716  3292612  3125487  2510501  3174578  2504736  2398518  2015481  2354309  2337889 
"32768"   0  0  0  0  2323652  2419026  2344582  2393414  2073805  1781455  1942962  2044650  2099817 
"65536"   0  0  0  0  1950639  2324552  2261275  2243080  2067049  1864200  1619569  1605484  2017736 
"131072"   0  0  0  0  2218628  2082457  1938621  2190010  1979191  1870427  1777368  1707359  1787400 
"262144"   0  0  0  0  2258754  1924413  1932103  1980806  1975138  1638104  1779710  1630097  1686334 
"524288"   0  0  0  0  1962905  2324465  2285904  1978297  1750824  1665066  1716646  1632106  1675383 

"Re-Fwrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2133730  2662899  3541098  4897948  3363612 
"128"   2326073  3560017  3124872  3657016  5122535  3560017 
"256"   2285501  2812272  3823789  3410808  3823789  5217259  3557725 
"512"   2246778  2681653  2979282  3099691  3481620  3822466  5115422  3409755 
"1024"   2231377  2625597  2942149  3074849  3121783  3261656  3631168  5226256  3348104 
"2048"   2206617  2656292  3764533  2933915  2959183  2998435  3171115  3555722  4481379  3266376 
"4096"   3012001  2569987  3456849  2942864  3023131  2968287  2985308  3207110  3354260  4934183  3298235 
"8192"   2217071  2620719  3094968  2935273  2985517  2941303  3730372  2920552  2705532  3588557  4102260  2959544 
"16384"   1900701  2341235  2367611  2490395  3026782  2337174  2402711  2738831  2550095  2234285  1993208  2421080  2078389 
"32768"   0  0  0  0  2214656  2310682  2000980  2017487  2091382  1725973  1892373  1950130  2340908 
"65536"   0  0  0  0  1977186  2335216  1955023  1973679  2053322  1665635  1797424  1585143  2013952 
"131072"   0  0  0  0  1902790  2139953  2100510  1923737  1762762  1872562  1752937  1682394  1797205 
"262144"   0  0  0  0  2204464  2169060  2186704  2005157  2034253  1644051  1617933  1480638  1526836 
"524288"   0  0  0  0  2348297  1945489  2277046  2031154  1461890  1676058  1546791  1464422  1493774 

"Fread report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   4274062  5860307  7940539  10821524  9006179 
"128"   5325799  9795896  7476717  7917784  9129573  8548124 
"256"   5347168  6936061  10245071  8271916  8815202  8815202  9114515 
"512"   5398323  6571132  7758090  8528336  9145790  9107004  8992598  9468384 
"1024"   5444898  7113161  7644933  8137402  9300377  8680108  9064828  9240349  9402175 
"2048"   5420181  7286980  11072275  7231767  9101380  8903279  9062970  9268323  9349021  9268323 
"4096"   8497289  7225093  10451277  8552280  8906998  9267351  9183139  9332798  9394037  11252164  8660056 
"8192"   5407741  7173514  7735533  8624852  9266865  9172856  11266205  10139188  9893942  11163712  10038471  7571884 
"16384"   4612724  5934423  4825871  6662863  9011438  7980609  7001613  8371434  8359214  7735364  6439952  5720518  4112523 
"32768"   0  0  0  0  7252789  6343295  5973060  6050100  6892692  6884061  6899959  6304016  66176 
"65536"   0  0  0  0  6096907  6945955  5982915  6135283  6992781  7088902  6603704  5609432  113038 
"131072"   0  0  0  0  6145282  6123106  100183  6175310  6300001  39099  40344  5753363  4020481 
"262144"   0  0  0  0  7405225  6206361  92862  39533  7228549  112376  6364247  5898705  3670510 
"524288"   0  0  0  0  6312922  72871  7159192  24998  6460802  51550  6547385  52952  3676430 

"Re-Fread report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   5389653  7100397  7940539  10402178  9006179 
"128"   5325799  11470204  8036304  8548124  9129573  8548124 
"256"   5347168  7073132  10245071  8534922  9114515  8815202  8815202 
"512"   5331314  7115451  7758090  8665997  9145790  9145790  9145790  8109658 
"1024"   5444898  6918376  7927135  8680108  9220512  9300377  9220512  9142007  9402175 
"2048"   5447681  7393606  11072275  8749118  9024882  9189005  9101380  9268323  9268323  9189005 
"4096"   8695120  7935986  11157166  8788530  9287391  9327731  9100443  9373535  9163546  11281721  9414629 
"8192"   5403489  7167528  7832518  8622688  9286903  9319649  11408351  11203754  11329356  11600942  10981742  8317926 
"16384"   4896710  6354791  5153778  9576552  9972633  9230526  7575060  9209496  9230526  8649610  6881026  6086321  4253546 
"32768"   0  0  0  0  8015893  7363535  5991547  6072554  7199976  7131237  7268900  6708002  3048453 
"65536"   0  0  0  0  6088400  7466707  5992175  6149007  7154588  7234427  6617216  5875995  3490965 
"131072"   0  0  0  0  6180308  6204862  4385003  6197238  6328648  5420916  4569539  5996476  4086042 
"262144"   0  0  0  0  7701990  6250748  4433714  4531923  7336200  4616987  6457239  6070262  3688326 
"524288"   0  0  0  0  6365570  5577175  7274793  5571480  6495151  4752386  6575872  4532733  3694925 
